,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
1211,2017-11-02,20:35:11,SalArmyNaples,Thanks to partners like @United Way of Collier County for helping us keep HOPE alive. #Irma #DoingTheMostGood #SWFL,0.9158,0.0,0.0,0.0,1.0,thanks partners like way collier county helping us keep hope alive #irmaoinhemostgood #swfl,"['#irmaoinhemostgood', '#swfl']",3
1232,2017-11-02,19:49:49,matthewvinton,@united Hey social media folks I just wanted to say how superb the service is from the Premier call in folks. Great job!,0.8588,0.0,0.0,0.0,1.0,hey social media folks wanted say superb service premier call folks great job,,4
1239,2017-11-02,19:40:23,ferKings68,"Great job from @united! TY ! now just keep trying  no to ""break guitars"" jajajajaja",0.7793,0.0,0.0,0.0,1.0,great job ty keep trying break guitars jajajajaja,,2
1241,2017-11-02,19:39:29,KellyLatterman,@united That is the great Salt Lake. Flying SLC to DIA. Beautiful!,0.8516,0.0,0.0,0.0,1.0,great sa lake flying slc dia beautiful,,1
1246,2017-11-02,19:28:26,RyanFingerett,@united I am unable to refund my ticket purchased with PayPal for the original payment method. Done within an hour of booking. Please help,0.743,0.0,0.0,0.0,1.0,unable refund ticket purchased paypal original payment method done within hour booking please help,,0
1249,2017-11-02,19:25:01,Theparadiser,@bigred3xxx @united Have a good trip! I love the photo-bomb couple on the left!!! :-),0.8902,0.0,0.0,0.0,1.0,good trip love photobomb couple left,,0
1252,2017-11-02,19:21:02,rparker18us,"@united.on flight 1192DEN2IAD Shannon is incredible w/ humor, kindness  &amp; professional, Teresa rocks too.grt ppl make me want to fly United",0.802,0.0,0.0,0.0,1.0,flight shannon incredible humor kindness and professional teresa rocks toogrt ppl make want fly united,,0
1260,2017-11-02,19:03:44,KKira312,26th Floor Tech Ops Nacho Bar Fundraiser for the United We Care Fund. NACHOS!  @weareunited @united #techops #unitedtechops #nachos,0.7424,0.0,0.0,0.0,1.0,floor tech ops nacho bar fundraiser united care fund nachos #techops #unitedtechops #nachos,"['#techops', '#unitedtechops', '#nachos']",4
1290,2017-11-02,18:17:39,robcaz,"@united @SFOMuseum ""Two positive rates of climb"" is a great follow-up to that one :) #Happiest5WordSentence #avgeek",0.8934,0.0,0.0,0.0,1.0,two positive rates climb great followup one #happiest5wordsentence #avgeek,"['#happiest5wordsentence', '#avgeek']",1
1305,2017-11-02,18:00:19,NGLCC,Want to become a @united supplier? Join us and the United team at our LGBTBE meet &amp; greet! Register:,0.784,0.0,0.0,0.0,1.0,want become supplier join us united team lgbtbe meet and greet register,,0
1309,2017-11-02,17:53:04,huntin4staxx,@samantha_spano That's why I use my @united inflight app to accurately track my flight! Thanks United!,0.7418,0.0,0.0,0.0,1.0,thats use inflight app accurately track flight thanks united,,2
1312,2017-11-02,17:48:01,MacWolfpit,@united thanks for the very comfortable and enjoyable experience on my mileage run! About to board final leg home to Houston. ,0.8735,0.0,0.0,0.0,1.0,thanks comfortable enjoyable experience mileage run board final leg home houston,,3
1314,2017-11-02,17:42:50,ElizabethB,Impressed with the @united terminal at @EWRairport. Night and day with the other terminals. So many outlets to use! Thank you!,0.7339,0.0,0.0,0.0,1.0,impressed terminal night day terminals many outlets use thank,,3
1330,2017-11-02,17:26:17,IshyMaria,"@tim846 @united Ugh had that happen far too many times, even when trying to take extra care to book seats together. Best of luck.",0.8225,0.0,0.0,0.0,1.0,ugh happen far many times even trying take extra care book seats together best luck,,0
1362,2017-11-02,16:57:53,dkruppp,.@KineticUSA congrats on 3 wins @MediaPost #doohawards -outstanding results. Thank you @dell @united and @nbc - congrats to your teams too!,0.9538,0.0,0.0,0.0,1.0,kineticusa congrats winsoohawards outstanding resus thank congrats teams,,1
1368,2017-11-02,16:54:07,bryancwade,"@united Apparently meetings are much more important than customers. And only customer care will take care of customers, not all agents.",0.8173,0.0,0.0,0.0,1.0,apparently meetings much important customers customer care take care customers agents,,4
1381,2017-11-02,16:41:17,nadiamdrake,"@united 233. Also, nice breakfast service (legit), but maybe consider not putting sausages on every option (for those who might not eat dead thing).",0.7624,0.0,0.0,0.0,1.0,also nice breakfast service legit maybe consider putting sausages every option might eat dead thing,,2
1383,2017-11-02,16:29:57,geoffarnold,"Butt in seat 22L @united 921 LHR-EWR, a clean (and pretty empty) 767-400. See you all on the other side of the pond...",0.7096,0.0,0.0,0.0,1.0,butt seat lhrewr clean pretty empty see side pond,,2
1384,2017-11-02,16:24:29,nadiamdrake,"@Quenax1 @united (Meaning better customer service, better loyalty programs, etc.)",0.8519,0.0,0.0,0.0,1.0,meaning better customer service better loyay programs etc,,4
1385,2017-11-02,16:23:55,nadiamdrake,"@Quenax1 @united Because I have a bazillion miles with them (not quite literally, but close) and keep hoping there are better things around the corner.",0.8201,0.0,0.0,0.0,1.0,bazillion miles quite literally close keep hoping better things around corner,,3
1397,2017-11-02,16:07:16,primal_5,"@united excited about to my first #polaris business class trip to London, looking forward to an amazing flying experience",0.7351,0.0,0.0,0.0,1.0,excited first #polaris business class trip london looking forward amazing flying experience,['#polaris'],1
1402,2017-11-02,16:03:21,stevefleck,@YuriHauswald @migchapulin @pelotonmagazine @LaufCycling @capocycling @GUEnergyLabs @KITSBOW @CamelBak @LoganVB @ridewtb @ChamoisButtr @TopicalEDGE @wahoofitness @Delta @united Free is good!,0.7574,0.0,1.0,0.0,1.0,free good,,3
1427,2017-11-02,15:48:09,stevefleck,"@YuriHauswald @migchapulin @pelotonmagazine @LaufCycling @capocycling @GUEnergyLabs @KITSBOW @CamelBak @LoganVB @ridewtb @ChamoisButtr @TopicalEDGE @wahoofitness What was the ""Bike Fee""? Hopefully better than on @Delta or @United! :)",0.8356,0.0,1.0,0.0,1.0,bike fee hopefully better,,0
1432,2017-11-02,15:41:39,shellshiznit,"Not only did @United manage to leave on time, and not assault anybody, but they arranged a sweet sunrise this morning.",0.7128,0.0,0.0,0.0,1.0,manage leave time assau anybody arranged sweet sunrise morning,,3
1433,2017-11-02,15:40:52,Travelex_USA,"@LandLopers Hi Matt! Yep, we've partnered up with @United  Let us know if you have any questions... We'd be happy to help! ^Rebecca",0.8475,0.0,0.0,0.0,1.0,hi matt yep weve partnered let us know questions wed happy help rebecca,,0
1453,2017-11-02,15:12:50,WBJPhotog,A million thanks to Maria @united for kindly correcting the booking I botched! I used to know the difference between am/pm #seniormoment,0.75,0.0,0.0,0.0,1.0,million thanks maria kindly correcting booking botched used know difference andm #seniormoment,['#seniormoment'],3
1458,2017-11-02,15:02:26,ravioli67,Houston plane pull - One of the many reasons why I Love My United! @weareunited @united,0.807,0.0,0.0,0.0,1.0,houston plane pull one many reasons love united,,0
1469,2017-11-02,14:38:03,Yubal,"Off to see loved friends &amp; a great creative journey with @united.Like Frank Sinatra said: ""My kind of town, Chicago is!""#GoGetThatDream",0.9359,0.0,0.0,0.0,1.0,see loved friends and great creative journey frank sinatra said kind town chicago is#gogetthatdream,['#gogetthatdream'],2
1478,2017-11-02,14:26:38,farnie303,Security crush today left time only for a quick coffee and big hug from Chris O at Denver’s west @united Club. She’s the best in the business. #comeflywithme,0.8442,0.0,0.0,0.0,1.0,security crush today left time quick coffee big hug chris denvers west club she is best business #comeflywithme,['#comeflywithme'],3
1481,2017-11-02,14:23:52,SFMikey78,Thank you @united for always reaching out and being awesome. My issue is and has always been with @AirCanada’s rudeness cc: @staralliance,0.7096,0.0,0.0,0.0,1.0,thank always reaching awesome issue always rudeness credit card,,3
1483,2017-11-02,14:23:46,habitualsarcasm,@United your inflight WiFi is a JOKE. I’d have better luck standing on the wing and holding my phone out like Simba than to pay $8 again :/,0.8192,0.0,0.0,0.0,1.0,inflight wifi joke i would better luck standing wing holding phone like simba pay,,0
1489,2017-11-02,14:14:12,SaltirebyES,"@stuartcassells @united @nycmarathon @macmillancancer Best of luck for Sunday, from all the team at Saltire!",0.8172,0.0,0.0,0.0,1.0,best luck sunday team saire,,0
1490,2017-11-02,14:14:05,DrewDoleski,Love when @united WiFi finally kicks on in the last 20 mins of a flight. Cost me $3.99 to change a calendar invite &amp; send this tweet.,0.7003,0.0,0.0,0.0,1.0,love wifi finally kicks last minutes flight cost change calendar invite and send tweet,,0
1503,2017-11-02,13:56:09,macmillancancer,"@stuartcassells @united @nycmarathon Hope the jet lag's not too bad, Stuart - good luck! ",0.8988,0.0,0.0,0.0,1.0,hope jet lags bad stuart good luck,,0
1512,2017-11-02,13:44:58,angelshareglass,@stuartcassells @united @nycmarathon @macmillancancer All the very best Stuart - we're in chicago.. will cheer you on from Illinois.. #marathonrunner,0.8313,0.0,0.0,0.0,1.0,best stuart chicago cheer illinois #marathonrunner,['#marathonrunner'],2
1517,2017-11-02,13:37:07,fatherschnippel,"Way to go, @united!!!  What a great story!  #haveatissueready",0.7405,0.0,0.0,0.0,1.0,way go great story #haveatissueready,['#haveatissueready'],1
1526,2017-11-02,13:22:27,tardomatic,"@united @BoeingAirplanes Boeing is awesome, hate United. Stop promoting United, I'll never fly United again after my last experience.",0.8442,0.0,0.0,0.0,1.0,boeing awesome hate united stop promoting united i will never fly united last experience,,1
1530,2017-11-02,13:13:22,TheWiener,"Thanks @united for an amazing honeymoon flight to HKG (UA869)!  Big thanks to the wonderful inflight service, especially Catriona.",0.9273,0.0,0.0,0.0,1.0,thanks amazing honeymoon flight hkg ua869 big thanks wonderful inflight service especially catriona,,1
1536,2017-11-02,13:00:43,jmlayne,@united What are the chances of sending a little something special to a friend who could use a boost and is on one of your planes right now?,0.8451,0.0,0.0,0.0,1.0,chances sending little something special friend could use boost one planes right,,3
1547,2017-11-02,12:46:04,Andy_Wrex,"Back from an awesome few days in San Francisco after winning @united 747 farewell  competition.  Can't think them enough, fab experience",0.8885,0.0,0.0,0.0,1.0,back awesome days san francisco winning farewell competition can not think enough fab experience,,1
1550,2017-11-02,12:39:15,MCO,"@JonCGonzalez @united @Dulles_Airport Morning, Jon! Happy flying to you and the little one today. :)",0.7736,0.0,0.0,0.0,1.0,morning jon happy flying little one today,,3
1557,2017-11-02,12:32:10,sammbringas,"@erikbenitez @united that sucks because i feel like super early flights are usually in the clear, its normally the afternoon ones that are screwed lol",0.7269,0.0,0.0,0.0,1.0,sucks feel like super early flights usually clear normally afternoon ones screwed lol,,2
1559,2017-11-02,12:28:20,JonCGonzalez,Good morning @united! Enjoying the ride with the family this time. @Dulles_Airport to @MCO #flythefriendlyskies #disney #vacation,0.7644,0.0,0.0,0.0,1.0,good morning enjoying ride family time #flythefriendlyskiesisney #vacation,"['#flythefriendlyskiesisney', '#vacation']",3
1566,2017-11-02,12:25:22,sammbringas,@erikbenitez @united wow you tweeted a lot about this haha,0.8074,0.0,0.0,0.0,1.0,wow tweeted lot haha,,1
1567,2017-11-02,12:24:44,sammbringas,@erikbenitez @united thank goodness you aint got no connection!,0.7704,0.0,0.0,0.0,1.0,thank goodness am not got connection,,2
1573,2017-11-02,12:18:36,Blaise672,@united #sad that your loyalty programs are 1-way..I wonder if @Delta would value a frequent flier?#corrupt #unethical #loyalnotloyal,0.7096,0.0,1.0,0.0,1.0,#sad loyay programs wonder would value frequent flier#corrupt #unethical #loyalnotloyal,"['#sad', '#corrupt', '#unethical', '#loyalnotloyal']",4
1574,2017-11-02,12:18:27,erikbenitez,"I get that you have to make sure that the plane is safe, I thank you for that. But it shouldn’t take this long @united",0.7717,0.0,0.0,0.0,1.0,get make sure plane safe thank shouldnt take long,,0
1579,2017-11-02,12:05:32,NotSoFancyKC,Thanks to @thepointsguy for alerting us all about the @united devaluation months back; by booking our flights two days ago I saved 40k!,0.7177,0.0,0.0,0.0,1.0,thanks alerting us devaluation months back booking flights two days ago saved,,3
1584,2017-11-02,11:59:04,thefashionlist,A great article that more companies (especially airlines @united!!!) need to look read. #CustomerService #success,0.7163,0.0,0.0,0.0,1.0,great article companies especially airlines need look read #customerservice #success,"['#customerservice', '#success']",3
1587,2017-11-02,11:54:15,OH_DEER1,"@themodvegan @peta @united Wow, great news! Maybe others will learn",0.8478,0.0,0.0,0.0,1.0,wow great news maybe others learn,,1
1588,2017-11-02,11:53:15,lennybrooks444,Did you know the last 3 World Series champs @Royals @Cubs @astros all charter on @united. The airline of champions!!,0.7772,0.0,0.0,0.0,1.0,know last world series chands charter airline chandions,,3
1593,2017-11-02,11:39:30,NYCTerp,@united Please encourage your partners @flyethiopian to reply to my complaint about an in flight entertainment system that didn’t work for 16 hours,0.7351,0.0,0.0,0.0,1.0,please encourage partners reply complaint flight entertainment system did not work hours,,1
1594,2017-11-02,11:31:24,KrisScheider,@ChittendenNate @united They just want you to enjoy the airport for a little longer so you will appreciate the flight!,0.7754,0.0,0.0,0.0,1.0,want enjoy airport little longer appreciate flight,,2
1599,2017-11-02,11:19:57,portiaacayenne,YAY I AM SO GLAD I WOKE UP AT 330 AM TO FIND OUT MY 535 AM FLIGHT WAS CANCELLED AND ITS 620 AND IM NOT REBOOKED YET. THANKS @united,0.8955,0.0,0.0,0.0,1.0,yay glad woke find flight cancelled i am rebooked yet thanks,,0
1605,2017-11-02,10:19:49,MrButler_,Nothing beats a great customer experience at 5:30am. Thanks @United. Columbus staff is perfect.,0.8934,0.0,0.0,0.0,1.0,nothing beats great customer experience thanks columbus staff perfect,,4
1668,2017-11-02,05:48:04,almaderricks,Screwed by @AmericanAir . . . late flight = missed connnection . . . surly agent did bare minimum to help . . . @united to the rescue!! TY!,0.7012,1.0,0.0,0.0,1.0,screwed late flight missed connnection surly agent bare minimum help rescue ty,,0
1670,2017-11-02,05:44:13,Bus0la,@united your pretzel bun burger was always my go to inflight what a surprise tonight to get a flat bread burger. #AMAZING. Loving the change,0.7184,0.0,0.0,0.0,1.0,pretzel bun burger always go inflight surprise tonight get flat bread burger #amazing loving change,['#amazing'],1
