,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
9701,2017-11-03,21:31:09,dargyros79,@Delta #skymiles #abcnews #CNNI guess she got her own bag of nuts that day. It sucks that their cover was blown..,-0.5859,0.0,1.0,0.0,0.0,#skymiles #abcnews #cnni guess got bag nuts day sucks cover blown,"['#skymiles', '#abcnews', '#cnni']",3
9722,2017-11-03,21:18:25,ladyphibsboro,@KirstyMcDonald0 @Delta That’s not cool .. hope that gets sorted !!,-0.6062,0.0,1.0,0.0,0.0,thats cool hope gets sorted,,2
9724,2017-11-03,21:16:38,hannahberg713,@Delta Are they expected to get worse?,-0.4767,0.0,1.0,0.0,0.0,expected get worse,,1
9729,2017-11-03,21:12:30,krishtwitt,Extremely bad baggage handling by @Delta. Caused a lot of mental agony due to missing bag that has life-saving medicines of senior passengr,-0.8313,0.0,1.0,0.0,0.0,extremely bad baggage handling caused lot mental agony due missing bag lifesaving medicines senior passengr,,2
9731,2017-11-03,21:11:37,katelynnc22,@Delta flight delayed “missing” flt attndnt and now to be de-iced.  Why wasn’t it done during boarding delay?  Missing rehearsal dinner...,-0.6597,0.0,1.0,0.0,0.0,flight delayed missing f attndnt deiced was not done boarding delay missing rehearsal dinner,,0
9737,2017-11-03,21:08:08,MissBreezyB2ful,Beyond hurt by @Delta and the international experience they have shown me.,-0.5267,0.0,1.0,0.0,0.0,beyond hurt international experience shown,,2
9739,2017-11-03,21:07:40,MarioCuse,@Delta delay delay delay,-0.7096,0.0,1.0,0.0,0.0,delay delay delay,,3
9745,2017-11-03,21:05:15,abbybadillooo_,"@Delta I slid in your DMS but now you won't DM me back, fake",-0.631,0.0,1.0,0.0,0.0,slid dms will not direct message back fake,,1
9748,2017-11-03,21:04:45,madmaxxi21,"gah!!! missing out on some beach time! shouldn't matter what ticket you buy @delta..if there's room on a flight, use those resources!!",-0.5334,0.0,1.0,0.0,0.0,gah missing beach time shouldnt matter ticket buy there is room flight use resources,,1
9751,2017-11-03,21:01:20,mihailmateev,Snowfall in Seattle and again flight delay! Again risk to miss the connection! Obviously @KLM and @Delta are not able to fly normally.,-0.6792,0.0,1.0,0.0,0.0,snowfall seattle flight delay risk miss connection obviously able fly normally,,3
9756,2017-11-03,20:59:17,sam_torres504,@SouthwestAir @Delta I think there should be a new requirement if you’re sick then you must wear a face mask so other people don’t get sick,-0.765,0.0,1.0,1.0,0.0,think new requirement you are sick must wear face mask people do not get sick,,1
9766,2017-11-03,20:52:13,MissBreezyB2ful,In the past two weeks @Delta has managed to destroy my luggage on one flight then 2 weeks later lose my luggage ,-0.7351,0.0,1.0,0.0,0.0,past two weeks managed destroy luggage one flight weeks later lose luggage,,3
9767,2017-11-03,20:52:08,madmaxxi21,"ughhh!!! wtf @delta!! there's room on an earlier flight but just bc of the type of ticket i have, you won't let me catch the flight?! ",-0.5526,0.0,1.0,0.0,0.0,ughhh wtf there is room earlier flight bc type ticket will not let catch flight,,1
9768,2017-11-03,20:50:30,MissBreezyB2ful,I am not much of a tweeter but @Delta #DeltaAirlines has completely ruined my international flying experience. ,-0.6798,0.0,1.0,0.0,0.0,much tweetereaairlines completely ruined international flying experience,,2
9778,2017-11-03,20:45:48,lovemysillylife,"@Delta never fails to disappoint. Flights are ALWAYS overbooked, delayed, canceled, and the staff is rude, stiff, and insincere. #NeverAgain",-0.4784,0.0,1.0,0.0,0.0,never fails disappoint flights always overbooked delayed canceled staff rude stiff insincere #neveragain,['#neveragain'],0
9779,2017-11-03,20:45:40,StrateSQL,"The hell, looked to change flight this morning but didn't confirm it, but @delta changed it anyways and now I'll miss my flight",-0.5719,0.0,1.0,0.0,0.0,hell looked change flight morning did not confirm changed anyways i will miss flight,,1
9781,2017-11-03,20:42:43,dammit_jill,@Delta put me in this 2 hour hold only to have their phone rep transfer me to the wrong department. Another 2 hour wait then....,-0.4767,0.0,1.0,0.0,0.0,put hour hold phone representative transfer wrong department another hour wait,,1
9786,2017-11-03,20:40:36,CID2ADL,@Delta this has been the worst service u have ever offered.  this sucks all day since 6am car.  remedy?????,-0.8375,0.0,1.0,0.0,0.0,worst service ever offered sucks day since car remedy,,2
9799,2017-11-03,20:34:15,sandeep_soorma,It's time for me to let go of @Delta @AmericanExpress skymiles card because that shit sucks now,-0.7269,0.0,1.0,0.0,0.0,time let go skymiles card shit sucks,,1
9801,2017-11-03,20:33:21,raishawn,Shoutout to @delta flt 993 for helping my overly anxious ass get on the plane with all my stuff! It was not looking good,-0.7182,0.0,1.0,0.0,0.0,shoutout f helping overly anxious ass get plane stuff looking good,,3
9802,2017-11-03,20:32:46,littledestroyer,@Delta your customer service line is brutal. So... can we check a piece of musical equip 22”x22”x24” 85lbs from Vancouver to Denver? Price?,-0.6662,0.0,1.0,0.0,0.0,customer service line brutal check piece musical equip vancouver denver price,,4
9810,2017-11-03,20:24:33,lilgoody7,@Delta Plane in Seattle sitting in runway an hour past departure time. Have another fight after this one and this is really dumb,-0.7346,0.0,1.0,0.0,0.0,plane seattle sitting runway hour past departure time another fight one really dumb,,3
9816,2017-11-03,20:20:47,whatevelyn_,snow in seattle delayed my flight. every delta flight i've ever been on has been delayed. skip you @Delta,-0.4215,0.0,1.0,0.0,0.0,snow seattle delayed flight every dea flight i have ever delayed skip,,0
9825,2017-11-03,20:13:23,SativaVerte,"@Krazy_Bhoy_Dave @JetBlue Don't make my boy mad @JetBlue ; however, that's why I only fly .@Delta",-0.4939,0.0,1.0,0.0,0.0,do not make boy mad however thats fly dea,,2
9830,2017-11-03,20:03:00,KirstyMcDonald0,"V disappointed with @Delta. JFK-LHR flight this Sun. Time change with no notification, downgraded &amp; can’t confirm the refund due. Come on...",-0.6486,0.0,1.0,0.0,0.0,disappointed jfklhr flight sun time change notification downgraded and can not confirm refund due come,,1
9845,2017-11-03,19:54:05,NovumMark,"Frustrated @Delta cautious on global upgrade certs. Do a lot right, but now i lost a cert. #fineprint #expirationdefinition #diamondmember",-0.6542,0.0,1.0,0.0,0.0,frustrated cautious global upgrade certs lot right lost cert #fineprint #expirationdefinitioniamondmember,"['#fineprint', '#expirationdefinitioniamondmember']",1
9847,2017-11-03,19:53:22,JRs_twit,@Delta is Seattle broken. ?They can't seem to function. Stuck on the ground for no reason except @Delta incompetence,-0.8625,0.0,1.0,0.0,0.0,seattle broken can not seem function stuck ground reason except incompetence,,3
9851,2017-11-03,19:50:52,seanglarson,"@AlaskaAir hey, @Delta had no issue handling us and keeping us up to date with problems and on time. Disappointed, honestly",-0.6124,0.0,1.0,0.0,0.0,hey issue handling us keeping us date problems time disappointed honestly,,1
9859,2017-11-03,19:44:49,JRs_twit,@delta has me sitting on the ground huffing fuel fumes. Worst Delta flight this year. Reminder that being platinum means nothing,-0.6369,0.0,1.0,0.0,0.0,sitting ground huffing fuel fumes worst dea flight year reminder platinum means nothing,,2
9862,2017-11-03,19:41:18,RMoeJo,@Delta After 90min to determine problem  @delta suggests calling back to try a different supervisor b/c this one’s hands are tied. 2 hour hold now.,-0.4019,0.0,1.0,0.0,0.0,determine problem suggests calling back try different supervisor bc ones hands tied hour hold,,1
9864,2017-11-03,19:38:23,eskay77,Having dealt with @Delta customer service.  They are actually worse than i thought.    #exhausting #noeffort,-0.4767,0.0,1.0,0.0,0.0,dea customer service actually worse thought #exhausting #noeffort,"['#exhausting', '#noeffort']",4
9866,2017-11-03,19:37:54,NicoleeLira,@Delta @delta flight is now delayed for 2 hrs. It is frustrating since no accommodations or upgrades were made.  We are missing our reservations.,-0.802,0.0,1.0,0.0,0.0,flight delayed hours frustrating since accommodations upgrades made missing reservations,,0
9868,2017-11-03,19:35:31,MzSovi,Back to the back and forth drama between @Delta and @Chase. I never been so frustrated ever!,-0.6867,0.0,1.0,0.0,0.0,back back forth drama never frustrated ever,,3
9871,2017-11-03,19:32:53,AldenIsMe,DOZENS of ppl in customs line talking about how that was the least comfortable flight of our lives. @Delta economy may have jumped the shark,-0.4023,0.0,1.0,0.0,0.0,dozens ppl customs line talking least comfortable flight lives economy may jumped shark,,1
9877,2017-11-03,19:30:13,RawTravelTV,Hey @AmericanAir &amp; @Delta ur #EconomyPlus misleading fares just cost u my biz. Just booked on @SouthwestAir #Greedy #Seriously? #whatnext,-0.4019,1.0,1.0,1.0,0.0,hey and your #economyplus misleading fares cost biz booked #greedy #seriously #whatnext,"['#economyplus', '#greedy', '#seriously', '#whatnext']",1
9886,2017-11-03,19:24:30,robertohanson,@CandiceMadsen @AmericanAir Classic! Drives me nuts when @Delta charges a change fee to leave an overbooked flight--although I usually talk them out of charging me.,-0.5983,1.0,1.0,0.0,0.0,classic drives nuts charges change fee leave overbooked flightahough usually talk charging,,1
9887,2017-11-03,19:24:25,ShaMoneyFin3,@Delta then ur workers worrying about a tip. Hand was out quick and mouth was moving for a tip but allowed my things to stolen basically,-0.5994,0.0,1.0,0.0,0.0,your workers worrying tip hand quick mouth moving tip allowed things stolen basically,,3
9888,2017-11-03,19:24:13,hbindbeutel,@Delta your red coat is worthless forthright s flight 1391 that is still delayed,-0.5859,0.0,1.0,0.0,0.0,red coat worthless forthright flight still delayed,,0
9889,2017-11-03,19:24:00,itspeterj,"@cnni If a Russian company offered @Delta millions of dollars to drop leaflets over flyover states, it's psyops\act of war. This is too.",-0.7184,0.0,1.0,0.0,0.0,russian company offered millions dollars drop leaflets flyover states psyopsact war,,1
9893,2017-11-03,19:21:25,KissMyMahogany,I’m weary of the ways of your shit and this 5 hour delay @Delta,-0.7906,0.0,1.0,0.0,0.0,i am weary ways shit hour delay,,3
9894,2017-11-03,19:20:17,EazyMath,"Despicable customer service by @Delta flight attendants. Combative, argumentative, and rude.",-0.6705,0.0,1.0,0.0,0.0,despicable customer service flight attendants combative argumentative rude,,4
9895,2017-11-03,19:19:25,hbindbeutel,@Delta your redcoat standing outside the plane 1391 is worthless,-0.4404,0.0,1.0,0.0,0.0,redcoat standing outside plane worthless,,3
9897,2017-11-03,19:17:22,ShaMoneyFin3,@Delta smh I wanna know how half of my uncles luggage doesn't get where it's going. Since when were sneakers a hazard?? lol smh so sad,-0.676,0.0,1.0,0.0,0.0,shaking my head wanna know half uncles luggage does not get going since sneakers hazard lol shaking my head sad,,3
9906,2017-11-03,19:10:51,AtlantaHumanist,Delta SkyMiles Changes Infuriate Many Frequent Flyers via @forbes @Delta it's going to lose a lot of us.,-0.7096,0.0,1.0,0.0,0.0,dea skymiles changes infuriate many frequent flyers going lose lot us,,3
9909,2017-11-03,19:07:46,nk18,Dl 6150 to NYC @Delta outrageous treatment!! No information!,-0.7249,0.0,1.0,0.0,0.0,dl nyc outrageous treat the momentent information,,0
9921,2017-11-03,18:53:14,KissMyMahogany,I’m tired of you @Delta,-0.4404,0.0,1.0,0.0,0.0,i am tired,,1
9926,2017-11-03,18:48:16,chasfioranelli,@Delta Guess I missed that in the rules. Still crappy to pay twice. Not your fault. When you pay on American you get your seat,-0.8519,0.0,1.0,0.0,0.0,guess missed rules still crappy pay twice fau pay american get seat,,1
9927,2017-11-03,18:46:48,nk18,@Delta could you be more horrible? How difficult it is to figure out flights on time from D.C. to NYC!,-0.7813,0.0,1.0,0.0,0.0,could horrible difficu figure flights time dc nyc,,1
9928,2017-11-03,18:46:46,AlexWalling,@Delta 25 minute late departure. now we're going to sit on the runway at SFO for 25-30 minutes? This is ridiculous. Going to miss connection,-0.4767,0.0,1.0,0.0,0.0,minute late departure going sit runway sfo minutes ridiculous going miss connection,,3
9929,2017-11-03,18:46:28,alyssahoffman,"When @delta takes away a day of your vacation, is v rude to you and offers only a $125 voucher to cover a $400/day resort ",-0.4588,0.0,1.0,0.0,0.0,takes away day vacation rude offers voucher cover resort,,2
9932,2017-11-03,18:45:49,PNNYC1,@Gogo airplane wifi is painfully slow on @delta 6148 flying to LGA. Why do I even pay $60/month for this garbage.,-0.5859,0.0,1.0,0.0,0.0,airplane wifi painfully slow flying lga even pay garbage,,2
9938,2017-11-03,18:39:21,DimitryLatushka,"@Delta lost our luggage, no customer service # for our destination. Traveling overseas for a wedding but all our clothes are lost in transit! Feels like this happens every time we travel with this company. Sad.",-0.75,0.0,1.0,0.0,0.0,lost luggage customer service destination traveling overseas wedding clothes lost transit feels like happens every time travel company sad,,4
9945,2017-11-03,18:32:00,hbindbeutel,@Delta  flight 1391 lax to tpa touring lax mechanical.  Passed 2 gates. Wtf,-0.5859,0.0,1.0,0.0,0.0,flight lax tpa touring lax mechanical passed gates wtf,,3
9946,2017-11-03,18:31:56,rookie8288,Disappointed my @Delta flight has been delayed 3 hours and the flight attendants are more worried about people who are late getting onboard.,-0.7574,0.0,1.0,0.0,0.0,disappointed flight delayed hours flight attendants worried people late getting onboard,,0
9955,2017-11-03,18:27:17,svcfeedback,@Delta needs to make more room in LAX T3. It’s jam-packed right now and boarding is so disorganized,-0.4341,0.0,1.0,0.0,0.0,needs make room lax t3 jandacked right boarding disorganized,,3
9960,2017-11-03,18:23:04,Dd3262Donna,"@wehododgeball @AnnCoulter @Delta You've obviously never experienced the charm of a slightly annoyed black woman, you dolt.",-0.5522,0.0,1.0,0.0,0.0,you have obviously never experienced charm slightly annoyed black woman do,,4
9963,2017-11-03,18:19:52,AlaskaAir,@jezmd @Delta Very sorry for the poor experience today Jeremy.  Can you DM your confirmation code so I can look into this?  -Gabe,-0.5709,0.0,1.0,0.0,0.0,sorry poor experience today jeremy direct message confirmation code look gabe,,2
9969,2017-11-03,18:14:05,cvg1arr,Trying to deal with @Delta is a freaking nightmare!HOUR LONG HOLDSCONFLICTING INFORMATION,-0.4753,0.0,1.0,0.0,0.0,trying deal freaking nightmarehour long holdsconflicting information,,1
9973,2017-11-03,18:08:32,Afrandsen0611,@Delta would A/C hurt?  This is becoming more and more common to sweat us out.,-0.5267,0.0,1.0,0.0,0.0,would ac hurt becoming common sweat us,,2
9975,2017-11-03,18:03:39,starrberry381,at the @Delta check in counter in Ottawa. All other counters are staffed but this one. Completely empty. 10+ people in queue.  Confused!,-0.7079,0.0,1.0,0.0,0.0,check counter ottawa counters staffed one completely empty people queue confused,,1
